date,store_id,region,category,product,quantity,unit_price,revenue,cost
2023-12-29,S10,Самара,Продукты,Чай 100п,1.0,440.24,440.24,308.81
2023-06-24,S08,Новосибирск,Электроника,Планшет,1.0,,17137.62,12748.5
2024-08-18,S02,Москва,Бытовая техника,Чайник,2.0,3348.68,6697.36,4593.87
2023-03-10,S09,Ростов-на-Дону,Канцтовары,Ежедневник,1.0,676.11,676.11,383.66
2023-10-10,S04,Санкт-Петербург,Продукты,Кофе 1кг,1.0,889.07,889.07,672.13
2024-08-28,S03,Москва,Одежда,Джинсы,2.0,3984.36,7968.72,3686.22
2023-08-16,S01,Москва,Продукты,Кофе 1кг,1.0,918.69,918.69,590.4
2023-04-06,S02,Москва,Продукты,Чай 100п,1.0,447.91,447.91,320.4
2024-04-10,S07,Екатеринбург,Одежда,Джинсы,2.0,4361.83,8723.66,4383.52
2023-01-07,S03,Москва,Одежда,Куртка,1.0,8327.45,8327.45,4736.48
2024-05-31,S02,Москва,Электроника,Наушники,4.0,3926.07,15704.28,12423.04
2024-08-05,S08,Новосибирск,Одежда,Футболка,4.0,1705.4,6821.6,3502.74
2024-12-10,S08,Новосибирск,Продукты,Кофе 1кг,5.0,919.09,4595.45,3343.97
2023-06-12,S04,Санкт-Петербург,Канцтовары,Ежедневник,5.0,714.53,3572.65,1441.44
2024-11-18,S05,Санкт-Петербург,Продукты,Мёд 500г,1.0,670.69,670.69,446.69
2024-03-15,S05,Санкт-Петербург,Бытовая техника,Чайник,1.0,3592.08,3592.08,2725.31
2023-03-31,S09,Ростов-на-Дону,Продукты,Шоколад,1.0,267.57,267.57,186.49
2023-02-16,S08,Новосибирск,Продукты,Чай 100п,2.0,463.23,926.46,620.8
2024-09-13,S04,Санкт-Петербург,Одежда,Футболка,1.0,1621.58,1621.58,979.19
2024-01-27,S01,Москва,Бытовая техника,Утюг,1.0,,4762.97,3459.77
2023-07-11,S03,Москва,Электроника,Планшет,2.0,18198.78,36397.56,27786.07
2025-09-18,S01,Москва,Бытовая техника,Чайник,1.0,3492.29,3492.29,2371.46
2025-04-05,S03,Москва,Одежда,Куртка,6.0,8554.01,51324.06,28878.92
2024-06-20,S08,Новосибирск,Канцтовары,Ежедневник,3.0,710.27,2130.81,1026.34
2025-07-31,S08,Новосибирск,Электроника,Колонка,2.0,6116.25,12232.5,9767.36
2025-05-07,S03,Москва,Одежда,Футболка,2.0,1883.5,3767.0,2352.55
2025-08-18,S09,Ростов-на-Дону,Продукты,Шоколад,1.0,228.59,228.59,151.91
2024-07-16,S05,Санкт-Петербург,Электроника,Планшет,1.0,16230.55,16230.55,13275.44
2025-05-27,S03,Москва,Одежда,Футболка,2.0,1821.98,3643.96,2285.08
2024-07-19,S03,Москва,Электроника,Колонка,1.0,6047.93,6047.93,4679.01
2023-08-20,S10,Самара,Электроника,Наушники,,3721.95,26053.65,21461.28
2025-10-13,S02,Москва,Бытовая техника,Чайник,1.0,2968.92,2968.92,2062.18
2024-05-23,S04,Санкт-Петербург,Электроника,Планшет,1.0,18331.06,18331.06,13604.67
2025-09-24,S02,Москва,Электроника,Наушники,1.0,3310.62,3310.62,2613.76
2024-04-23,S05,Санкт-Петербург,Бытовая техника,Пылесос,1.0,,12453.48,8493.42
2024-09-27,S05,Санкт-Петербург,Бытовая техника,Пылесос,1.0,13239.44,13239.44,9125.48
2024-09-25,S05,Санкт-Петербург,Одежда,Джинсы,6.0,4049.24,24295.44,13401.55
2023-01-30,S07,Екатеринбург,Одежда,Куртка,1.0,8856.95,8856.95,4172.54
2024-05-04,S03,Москва,Продукты,Шоколад,6.0,233.79,1402.74,952.31
2025-10-24,S10,Самара,Электроника,Колонка,1.0,5243.62,5243.62,3995.88
2024-01-08,S09,Ростов-на-Дону,Одежда,Куртка,1.0,8800.55,8800.55,5534.18
2024-10-01,S08,Новосибирск,Одежда,Куртка,1.0,8667.86,8667.86,4402.4
2024-11-01,S05,Санкт-Петербург,Одежда,Куртка,1.0,7668.65,7668.65,4491.33
2023-12-05,S07,Екатеринбург,Бытовая техника,Утюг,4.0,4697.68,18790.72,13003.21
2025-02-20,S10,Самара,Электроника,Планшет,4.0,20556.51,82226.04,67591.82
2023-09-21,S02,Москва,Бытовая техника,Утюг,6.0,4557.56,27345.36,20758.06
2024-11-25,S05,Санкт-Петербург,Канцтовары,Ежедневник,2.0,750.6,1501.2,840.63
2024-01-01,S10,Самара,Продукты,Мёд 500г,1.0,680.21,680.21,507.13
2023-08-22,S09,Ростов-на-Дону,Одежда,Кроссовки,1.0,6937.89,6937.89,3723.14
2025-03-24,S09,Ростов-на-Дону,Продукты,Кофе 1кг,4.0,883.05,3532.2,2318.97
2024-04-21,S10,Самара,Канцтовары,Степлер,7.0,492.8,3449.6,1858.54
2024-07-15,S06,Казань,Одежда,Джинсы,1.0,4235.93,4235.93,2503.09
2024-01-12,S02,Москва,Бытовая техника,Блендер,2.0,5598.46,11196.92,7597.86
2024-10-05,S08,Новосибирск,Продукты,Кофе 1кг,1.0,861.35,861.35,604.59
2024-12-10,S01,Москва,Продукты,Кофе 1кг,1.0,986.08,986.08,648.52
2024-08-12,S03,Москва,Электроника,Колонка,1.0,5246.0,5246.0,4211.43
2025-12-01,S06,Казань,Одежда,Футболка,2.0,1742.3,3484.6,1854.69
2024-11-28,S03,Москва,Продукты,Кофе 1кг,3.0,916.12,2748.36,2073.45
2023-07-11,S03,Москва,Одежда,Джинсы,1.0,4123.13,4123.13,2025.37
2024-07-15,S07,Екатеринбург,Одежда,Джинсы,1.0,4715.91,4715.91,2551.47
2023-04-13,S01,Москва,Электроника,Смартфон,,23781.12,95124.48,77944.95
2024-05-20,S04,Санкт-Петербург,Электроника,Колонка,1.0,5498.03,5498.03,4161.76
2025-12-25,S06,Казань,Бытовая техника,Пылесос,2.0,12807.46,25614.92,18526.8
2023-03-31,S08,Новосибирск,Продукты,Чай 100п,1.0,462.91,462.91,350.92
2023-10-27,S03,Москва,Бытовая техника,Пылесос,5.0,12344.84,61724.2,42905.64
2024-12-09,S10,Самара,Электроника,Наушники,11.0,3150.2,34652.2,25980.09
2025-10-21,S03,Москва,Продукты,Чай 100п,1.0,429.24,429.24,302.24
2023-12-06,S05,Санкт-Петербург,Электроника,Наушники,3.0,3152.93,9458.79,7546.83
2024-05-12,S01,Москва,Канцтовары,Степлер,14.0,490.91,,3217.77
2023-01-08,S01,Москва,Продукты,Кофе 1кг,2.0,1031.91,2063.82,1339.66
2025-06-16,S07,Екатеринбург,Канцтовары,Калькулятор,,1330.78,1330.78,677.06
2024-10-10,S05,Санкт-Петербург,Канцтовары,Набор ручек,3.0,384.67,1154.01,551.59
2024-02-27,S06,Казань,Электроника,Смартфон,1.0,26330.63,26330.63,19734.05
2025-10-19,S06,Казань,Одежда,Куртка,6.0,9728.82,58372.92,33585.87
2024-04-30,S06,Казань,Бытовая техника,Чайник,1.0,3102.91,3102.91,2344.32
2024-05-30,S05,Санкт-Петербург,Канцтовары,Степлер,1.0,406.67,406.67,216.89
2025-09-12,S07,Екатеринбург,Бытовая техника,Утюг,1.0,5076.55,5076.55,3676.64
2023-08-11,S09,Ростов-на-Дону,Канцтовары,Степлер,3.0,451.34,1354.02,703.0
2023-10-30,S01,Москва,Продукты,Шоколад,1.0,269.78,269.78,198.19
2023-11-13,S03,Москва,Продукты,Кофе 1кг,2.0,824.82,1649.64,1122.56
2023-07-24,S06,Казань,Бытовая техника,Чайник,1.0,3270.06,3270.06,2514.62
2025-03-04,S04,Санкт-Петербург,Электроника,Планшет,1.0,17706.86,17706.86,13145.73
2025-03-18,S04,Санкт-Петербург,Канцтовары,Ежедневник,6.0,659.44,3956.64,1933.18
2025-06-22,S10,Самара,Продукты,Кофе 1кг,1.0,866.7,866.7,650.6
2024-11-17,S02,Москва,Канцтовары,Калькулятор,1.0,1357.4,1357.4,788.68
2024-10-25,S09,Ростов-на-Дону,Канцтовары,Набор ручек,9.0,325.05,2925.45,1539.8
2023-06-03,S06,Казань,Бытовая техника,Блендер,,5490.74,32944.44,22082.84
2023-09-30,S01,Москва,Бытовая техника,Пылесос,1.0,11608.32,11608.32,7794.5
2024-10-01,S04,Санкт-Петербург,Продукты,Кофе 1кг,2.0,821.94,1643.88,1198.05
2023-10-30,S09,Ростов-на-Дону,Одежда,Джинсы,1.0,4119.35,4119.35,2303.8
2024-04-14,S02,Москва,Канцтовары,Калькулятор,3.0,1094.79,3284.37,1423.95
2023-02-14,S03,Москва,Продукты,Чай 100п,1.0,438.7,438.7,307.06
2023-03-06,S06,Казань,Продукты,Мёд 500г,3.0,649.63,1948.89,1343.4
2024-01-22,S03,Москва,Электроника,Наушники,1.0,4008.7,4008.7,2978.02
2024-11-19,S06,Казань,Бытовая техника,Блендер,3.0,4916.55,14749.65,11296.73
2024-07-04,S02,Москва,Электроника,Колонка,3.0,4983.66,14950.98,12303.95
2024-07-22,S05,Санкт-Петербург,Продукты,Кофе 1кг,1.0,874.3,874.3,592.55
2023-04-03,S01,Москва,Продукты,Мёд 500г,1.0,610.46,610.46,429.21
2025-03-01,S01,Москва,Продукты,Чай 100п,2.0,427.98,855.96,613.68
2024-01-09,S02,Москва,Электроника,Колонка,1.0,6254.76,6254.76,4861.05
2025-01-03,S02,Москва,Канцтовары,Калькулятор,1.0,1086.01,1086.01,504.16
2024-05-31,S01,Москва,Канцтовары,Степлер,1.0,507.03,507.03,244.08
2024-08-21,S05,Санкт-Петербург,Канцтовары,Набор ручек,,365.02,1825.1,951.07
2023-03-22,S05,Санкт-Петербург,Канцтовары,Степлер,5.0,456.68,2283.4,1018.89
2023-09-13,S06,Казань,Бытовая техника,Пылесос,1.0,11184.83,11184.83,7663.35
2023-09-03,S10,Самара,Продукты,Шоколад,7.0,258.47,1809.29,1226.18
2025-12-28,S03,Москва,Одежда,Куртка,3.0,9151.53,27454.59,14431.28
2025-03-28,S08,Новосибирск,Электроника,Наушники,4.0,3365.97,13463.88,10719.51
2024-09-22,S08,Новосибирск,Электроника,Смартфон,1.0,26710.7,26710.7,20892.42
2024-10-19,S04,Санкт-Петербург,Электроника,Колонка,10.0,5151.82,51518.2,39143.25
2025-03-30,S04,Санкт-Петербург,Бытовая техника,Блендер,3.0,5560.02,16680.06,11463.96
2025-06-23,S08,Новосибирск,Одежда,Джинсы,2.0,4249.98,8499.96,5185.94
2023-06-14,S01,Москва,Одежда,Джинсы,1.0,4134.23,4134.23,1930.36
2025-02-19,S07,Екатеринбург,Продукты,Чай 100п,1.0,413.41,413.41,270.0
2023-01-08,S03,Москва,Электроника,Планшет,3.0,19523.28,58569.84,47645.31
2025-05-10,S08,Новосибирск,Канцтовары,Набор ручек,1.0,328.65,328.65,193.37
2023-04-24,S01,Москва,Продукты,Шоколад,1.0,228.84,228.84,163.48
2023-11-13,S09,Ростов-на-Дону,Одежда,Футболка,8.0,1726.06,13808.48,8068.2
2024-07-28,S04,Санкт-Петербург,Продукты,Шоколад,1.0,276.76,276.76,180.53
2023-03-08,S01,Москва,Бытовая техника,Чайник,5.0,3085.6,15428.0,11357.77
2023-04-10,S07,Екатеринбург,Электроника,Наушники,1.0,3217.04,3217.04,2423.78
2025-04-02,S01,Москва,Бытовая техника,Пылесос,2.0,10851.98,21703.96,16325.93
2023-02-22,S08,Новосибирск,Одежда,Джинсы,1.0,4161.49,4161.49,2583.88
2023-09-21,S01,Москва,Канцтовары,Набор ручек,2.0,374.12,748.24,414.07
2024-05-15,S05,Санкт-Петербург,Одежда,Футболка,6.0,1930.5,11583.0,5751.61
2024-03-25,S07,Екатеринбург,Бытовая техника,Чайник,4.0,2997.66,11990.64,8305.26
2023-01-09,S03,Москва,Бытовая техника,Чайник,6.0,3320.55,19923.3,13319.24
2025-08-01,S07,Екатеринбург,Одежда,Кроссовки,1.0,7402.73,7402.73,4476.87
2024-04-10,S07,Екатеринбург,Бытовая техника,Пылесос,1.0,13351.36,13351.36,10316.12
2024-03-22,S01,Москва,Электроника,Смартфон,2.0,24179.88,48359.76,37265.85
2023-09-28,S01,Москва,Канцтовары,Калькулятор,6.0,1340.91,8045.46,4104.73
2023-06-13,S09,Ростов-на-Дону,Бытовая техника,Утюг,1.0,4807.68,4807.68,3261.0
2025-06-14,S03,Москва,Бытовая техника,Блендер,1.0,5400.52,5400.52,3620.08
2025-09-16,S10,Самара,Электроника,Наушники,1.0,3168.4,3168.4,2544.2
2024-11-03,S08,Новосибирск,Бытовая техника,Чайник,1.0,3539.63,3539.63,2657.02
2024-08-14,S06,Казань,Канцтовары,Ежедневник,14.0,720.93,10093.02,5782.86
2025-06-02,S02,Москва,Продукты,Шоколад,4.0,230.64,922.56,665.63
2023-12-01,S06,Казань,Продукты,Мёд 500г,3.0,635.66,1906.98,1285.18
2023-05-05,S07,Екатеринбург,Канцтовары,Ежедневник,5.0,725.67,3628.35,2084.5
2024-06-28,S10,Самара,Бытовая техника,Утюг,1.0,5099.1,5099.1,3596.85
2025-05-06,S01,Москва,Продукты,Шоколад,1.0,249.99,249.99,160.78
2023-03-27,S10,Самара,Одежда,Джинсы,4.0,4360.46,17441.84,9640.05
2025-08-13,S07,Екатеринбург,Канцтовары,Калькулятор,11.0,1111.71,12228.81,6253.15
2024-10-13,S03,Москва,Канцтовары,Набор ручек,1.0,316.83,316.83,186.49
2023-03-06,S04,Санкт-Петербург,Электроника,Планшет,1.0,16566.63,16566.63,12264.85
2024-12-18,S01,Москва,Канцтовары,Набор ручек,4.0,321.78,1287.12,723.53
2025-06-08,S06,Казань,Бытовая техника,Пылесос,1.0,11187.01,11187.01,7887.97
2024-03-18,S01,Москва,Электроника,Планшет,1.0,17437.36,17437.36,14184.6
2025-10-31,S08,Новосибирск,Электроника,Наушники,1.0,3791.51,3791.51,2806.77
2024-12-06,S10,Самара,Канцтовары,Степлер,1.0,,420.34,247.55
2025-12-24,S02,Москва,Бытовая техника,Пылесос,3.0,11393.01,34179.03,26078.67
2025-04-28,S08,Новосибирск,Канцтовары,Ежедневник,1.0,668.51,668.51,285.36
2024-10-22,S07,Екатеринбург,Электроника,Колонка,3.0,5261.77,15785.31,12356.53
2025-08-22,S09,Ростов-на-Дону,Одежда,Куртка,1.0,8326.5,8326.5,3844.11
2025-05-22,S01,Москва,Электроника,Наушники,1.0,3584.49,3584.49,2859.74
2024-04-19,S02,Москва,Одежда,Джинсы,1.0,4759.17,4759.17,2495.44
2025-02-04,S02,Москва,Продукты,Кофе 1кг,3.0,848.2,,1747.0
2023-12-22,S01,Москва,Продукты,Мёд 500г,1.0,591.22,591.22,391.6
2024-07-24,S09,Ростов-на-Дону,Электроника,Колонка,1.0,6109.54,6109.54,5028.7
2023-12-11,S04,Санкт-Петербург,Электроника,Смартфон,5.0,23847.97,119239.85,94120.78
2023-05-05,S05,Санкт-Петербург,Бытовая техника,Блендер,4.0,5646.18,22584.72,17195.64
2024-06-19,S10,Самара,Канцтовары,Набор ручек,1.0,323.4,323.4,132.12
2025-04-15,S03,Москва,Бытовая техника,Чайник,2.0,3469.0,6938.0,4834.33
2025-04-10,S09,Ростов-на-Дону,Продукты,Шоколад,1.0,267.01,267.01,174.23
2025-08-13,S01,Москва,Электроника,Наушники,2.0,3996.77,7993.54,6189.66
2025-11-09,S01,Москва,Электроника,Наушники,8.0,3417.16,27337.28,20982.93
2024-03-14,S07,Екатеринбург,Канцтовары,Калькулятор,1.0,1345.83,1345.83,609.01
2025-06-21,S09,Ростов-на-Дону,Бытовая техника,Чайник,1.0,3256.47,3256.47,2331.3
2023-02-16,S04,Санкт-Петербург,Бытовая техника,Чайник,3.0,,10368.09,7239.81
2023-08-27,S05,Санкт-Петербург,Электроника,Наушники,4.0,3613.66,14454.64,11611.77
2025-04-21,S06,Казань,Одежда,Куртка,1.0,9057.81,9057.81,4743.74
2025-02-21,S05,Санкт-Петербург,Канцтовары,Набор ручек,3.0,331.8,,543.18
2024-05-23,S08,Новосибирск,Продукты,Чай 100п,1.0,448.99,448.99,300.53
2024-02-25,S07,Екатеринбург,Канцтовары,Набор ручек,1.0,356.0,356.0,143.49
2025-09-08,S08,Новосибирск,Одежда,Куртка,1.0,8167.12,8167.12,3778.28
2024-05-03,S02,Москва,Электроника,Смартфон,2.0,27441.2,54882.4,44804.91
2025-06-01,S03,Москва,Одежда,Кроссовки,3.0,6002.22,18006.66,9929.82
2023-02-10,S06,Казань,Одежда,Куртка,2.0,8511.15,17022.3,8687.56
2025-09-23,S08,Новосибирск,Электроника,Планшет,2.0,17621.08,,27037.61
2024-02-05,S07,Екатеринбург,Электроника,Планшет,2.0,20476.26,40952.52,32324.28
2024-03-18,S04,Санкт-Петербург,Бытовая техника,Блендер,3.0,5375.97,16127.91,11189.98
2024-04-01,S07,Екатеринбург,Продукты,Кофе 1кг,1.0,842.01,842.01,609.28
2025-03-31,S07,Екатеринбург,Продукты,Шоколад,1.0,243.9,243.9,179.67
2023-03-17,S10,Самара,Канцтовары,Степлер,8.0,468.3,3746.4,2101.3
2024-07-19,S08,Новосибирск,Электроника,Смартфон,1.0,27869.56,27869.56,22424.69
2024-04-27,S06,Казань,Канцтовары,Калькулятор,5.0,1144.54,,2303.86
2024-09-12,S03,Москва,Бытовая техника,Чайник,1.0,3179.63,3179.63,2329.47
2024-08-04,S01,Москва,Канцтовары,Калькулятор,2.0,1121.41,2242.82,1078.29
2023-01-20,S09,Ростов-на-Дону,Бытовая техника,Блендер,1.0,5072.53,5072.53,3621.9
2025-11-27,S05,Санкт-Петербург,Бытовая техника,Пылесос,1.0,13360.44,13360.44,9915.22
2024-12-17,S03,Москва,Канцтовары,Степлер,9.0,502.45,4522.05,2334.87
2025-08-12,S05,Санкт-Петербург,Электроника,Колонка,2.0,5216.82,10433.64,7812.36
2024-02-11,S09,Ростов-на-Дону,Бытовая техника,Пылесос,2.0,11823.31,23646.62,16561.59
2024-07-24,S07,Екатеринбург,Бытовая техника,Чайник,1.0,3157.57,3157.57,2394.16
2023-10-02,S07,Екатеринбург,Бытовая техника,Утюг,1.0,4284.06,4284.06,3019.01
2023-12-26,S05,Санкт-Петербург,Канцтовары,Набор ручек,1.0,335.13,335.13,157.42
2025-12-04,S03,Москва,Продукты,Чай 100п,3.0,420.03,1260.09,844.76
2023-12-16,S02,Москва,Одежда,Кроссовки,2.0,6948.65,13897.3,6564.0
2024-02-01,S10,Самара,Продукты,Чай 100п,7.0,515.69,3609.83,2719.45
2023-08-04,S03,Москва,Канцтовары,Набор ручек,3.0,372.64,1117.92,480.89
2023-08-07,S06,Казань,Электроника,Смартфон,5.0,28655.45,143277.25,106774.6
2023-04-22,S05,Санкт-Петербург,Бытовая техника,Чайник,3.0,3458.32,10374.96,7204.63
2023-10-12,S08,Новосибирск,Одежда,Кроссовки,3.0,6440.44,19321.32,11327.0
2023-07-19,S05,Санкт-Петербург,Канцтовары,Калькулятор,4.0,1264.47,5057.88,2482.13
2024-07-12,S05,Санкт-Петербург,Электроника,Смартфон,2.0,24000.44,48000.88,39095.57
2024-04-15,S10,Самара,Бытовая техника,Пылесос,1.0,13770.63,13770.63,9867.45
2024-06-19,S04,Санкт-Петербург,Электроника,Смартфон,8.0,24463.51,195708.08,160687.83
2024-03-09,S02,Москва,Бытовая техника,Утюг,3.0,5000.95,15002.85,10346.26
2025-07-01,S03,Москва,Продукты,Мёд 500г,1.0,582.02,582.02,422.14
2025-12-10,S10,Самара,Электроника,Колонка,1.0,5239.49,5239.49,4058.36
2024-09-12,S07,Екатеринбург,Канцтовары,Набор ручек,1.0,340.84,340.84,160.08
2023-06-07,S10,Самара,Продукты,Кофе 1кг,1.0,887.79,887.79,666.31
2025-07-07,S06,Казань,Продукты,Чай 100п,1.0,492.53,492.53,315.88
2024-08-02,S02,Москва,Одежда,Куртка,1.0,7665.18,7665.18,4451.47
2024-05-05,S02,Москва,Электроника,Смартфон,2.0,25448.37,50896.74,39384.65
2023-01-17,S03,Москва,Продукты,Чай 100п,2.0,494.32,988.64,711.74
2024-09-08,S05,Санкт-Петербург,Бытовая техника,Утюг,1.0,4463.81,4463.81,3047.94
2024-03-28,S06,Казань,Одежда,Кроссовки,1.0,6343.39,,4056.18
2025-09-28,S01,Москва,Продукты,Шоколад,4.0,241.82,967.28,730.01
2023-09-04,S05,Санкт-Петербург,Электроника,Планшет,3.0,18573.3,55719.9,41547.95
2024-01-15,S07,Екатеринбург,Канцтовары,Ежедневник,1.0,721.3,721.3,322.09
2023-11-02,S09,Ростов-на-Дону,Продукты,Мёд 500г,5.0,657.75,3288.75,2445.98
2024-06-26,S02,Москва,Одежда,Джинсы,1.0,4699.44,4699.44,2337.92
2024-08-15,S06,Казань,Продукты,Шоколад,5.0,236.14,1180.7,849.06
2024-03-09,S01,Москва,Продукты,Шоколад,1.0,253.35,253.35,171.7
2025-08-16,S04,Санкт-Петербург,Электроника,Смартфон,4.0,23818.04,95272.16,71625.84
2025-01-07,S06,Казань,Канцтовары,Ежедневник,3.0,799.74,2399.22,1370.91
2023-04-07,S03,Москва,Канцтовары,Ежедневник,1.0,630.22,630.22,310.75
2023-09-26,S09,Ростов-на-Дону,Канцтовары,Степлер,5.0,437.11,2185.55,1122.33
2025-11-27,S03,Москва,Электроника,Планшет,1.0,16210.56,16210.56,12386.63
2023-11-11,S09,Ростов-на-Дону,Электроника,Смартфон,1.0,22725.12,22725.12,16992.12
2025-09-01,S04,Санкт-Петербург,Канцтовары,Калькулятор,8.0,1197.67,9581.36,5478.24
2025-06-01,S07,Екатеринбург,Бытовая техника,Чайник,,3287.54,46025.56,31519.93
2024-06-16,S08,Новосибирск,Продукты,Чай 100п,3.0,497.31,1491.93,1125.14
2025-08-30,S02,Москва,Электроника,Планшет,12.0,19720.92,236651.04,189988.42
2025-08-11,S02,Москва,Электроника,Колонка,1.0,5084.34,5084.34,3867.18
2023-10-18,S05,Санкт-Петербург,Продукты,Мёд 500г,7.0,596.9,4178.3,2866.98
2024-09-27,S05,Санкт-Петербург,Бытовая техника,Утюг,7.0,4169.88,29189.16,22515.93
2023-04-08,S08,Новосибирск,Продукты,Кофе 1кг,1.0,867.9,867.9,616.76
2024-10-11,S07,Екатеринбург,Бытовая техника,Чайник,1.0,3162.96,3162.96,2108.93
2024-02-01,S08,Новосибирск,Продукты,Кофе 1кг,2.0,862.74,1725.48,1287.71
2023-03-02,S08,Новосибирск,Одежда,Куртка,5.0,8173.6,40868.0,20274.82
2023-04-15,S06,Казань,Одежда,Кроссовки,1.0,6061.98,6061.98,3711.67
2025-07-19,S10,Самара,Одежда,Футболка,3.0,1779.96,5339.88,2927.26
2025-12-01,S06,Казань,Бытовая техника,Чайник,5.0,3145.74,15728.7,10857.28
2025-04-01,S10,Самара,Канцтовары,Набор ручек,2.0,392.96,785.92,340.71
2025-09-05,S08,Новосибирск,Электроника,Планшет,2.0,16776.61,33553.22,26823.88
2024-08-29,S03,Москва,Электроника,Колонка,1.0,5927.61,5927.61,4825.51
2023-12-03,S07,Екатеринбург,Продукты,Чай 100п,4.0,450.31,1801.24,1349.66
2025-07-10,S09,Ростов-на-Дону,Бытовая техника,Утюг,7.0,5158.05,36106.35,27221.45
2025-08-31,S09,Ростов-на-Дону,Электроника,Колонка,1.0,5336.44,5336.44,4218.89
2024-04-10,S09,Ростов-на-Дону,Бытовая техника,Утюг,1.0,4829.82,4829.82,3385.56
2023-09-22,S08,Новосибирск,Канцтовары,Степлер,1.0,477.53,477.53,232.98
2024-12-13,S02,Москва,Канцтовары,Набор ручек,15.0,388.11,5821.65,2590.54
2024-03-03,S08,Новосибирск,Электроника,Смартфон,,27198.74,27198.74,21644.02
2024-03-24,S02,Москва,Электроника,Смартфон,1.0,26532.11,26532.11,19715.45
2024-11-02,S08,Новосибирск,Продукты,Мёд 500г,7.0,559.2,3914.4,2790.13
2023-05-11,S04,Санкт-Петербург,Канцтовары,Степлер,4.0,501.85,2007.4,982.26
2025-10-03,S10,Самара,Бытовая техника,Чайник,2.0,3502.11,7004.22,4737.71
2025-03-13,S03,Москва,Продукты,Чай 100п,6.0,461.8,2770.8,1986.73
2023-04-07,S06,Казань,Канцтовары,Набор ручек,11.0,385.0,4235.0,1751.91
2023-04-12,S09,Ростов-на-Дону,Канцтовары,Степлер,1.0,410.6,410.6,193.19
2025-09-10,S09,Ростов-на-Дону,Бытовая техника,Чайник,2.0,2969.19,5938.38,4221.39
2024-06-06,S01,Москва,Бытовая техника,Утюг,1.0,5111.98,5111.98,3694.71
2025-07-27,S03,Москва,Бытовая техника,Пылесос,1.0,13170.39,13170.39,9221.54
2024-01-06,S03,Москва,Канцтовары,Степлер,9.0,465.23,4187.07,2422.22
2025-02-06,S03,Москва,Одежда,Футболка,4.0,1979.1,7916.4,4975.59
2025-03-03,S06,Казань,Электроника,Колонка,1.0,5783.76,5783.76,4308.63
2025-06-04,S07,Екатеринбург,Продукты,Кофе 1кг,2.0,817.74,1635.48,1074.39
2023-03-05,S10,Самара,Бытовая техника,Пылесос,5.0,12713.94,63569.7,46760.04
2025-11-23,S08,Новосибирск,Продукты,Кофе 1кг,6.0,909.99,5459.94,3746.06
2023-04-03,S06,Казань,Продукты,Чай 100п,1.0,503.48,503.48,358.31
2024-07-28,S04,Санкт-Петербург,Продукты,Кофе 1кг,5.0,857.96,4289.8,2768.2
2025-09-16,S05,Санкт-Петербург,Одежда,Джинсы,2.0,4009.65,8019.3,4750.36
2023-03-25,S07,Екатеринбург,Канцтовары,Набор ручек,2.0,324.14,648.28,320.06
2024-12-31,S07,Екатеринбург,Одежда,Куртка,1.0,9519.6,9519.6,4839.58
2024-07-17,S01,Москва,Продукты,Чай 100п,2.0,421.52,843.04,626.08
2023-10-11,S01,Москва,Электроника,Смартфон,1.0,26143.29,26143.29,20506.21
2024-06-13,S08,Новосибирск,Канцтовары,Калькулятор,3.0,1150.74,3452.22,1791.49
2025-09-16,S10,Самара,Электроника,Планшет,1.0,19756.17,19756.17,15417.37
2023-01-07,S10,Самара,Электроника,Планшет,1.0,20016.58,20016.58,14949.84
2025-05-06,S09,Ростов-на-Дону,Продукты,Кофе 1кг,1.0,984.63,984.63,721.76
2024-10-01,S07,Екатеринбург,Одежда,Джинсы,2.0,4796.84,9593.68,5348.7
2024-05-14,S10,Самара,Канцтовары,Калькулятор,1.0,1348.62,1348.62,629.58
2024-07-13,S05,Санкт-Петербург,Продукты,Мёд 500г,3.0,628.14,1884.42,1278.37
2024-12-04,S05,Санкт-Петербург,Бытовая техника,Пылесос,1.0,12693.51,12693.51,8565.09
2025-05-27,S06,Казань,Одежда,Футболка,1.0,1726.88,1726.88,957.27
2024-02-03,S01,Москва,Электроника,Колонка,9.0,5121.1,46089.9,34741.5
2023-02-24,S10,Самара,Электроника,Колонка,1.0,5090.21,5090.21,3987.27
2025-09-21,S02,Москва,Продукты,Кофе 1кг,1.0,929.31,929.31,661.17
2024-03-15,S08,Новосибирск,Электроника,Наушники,9.0,3484.23,31358.07,24928.48
2024-01-10,S10,Самара,Канцтовары,Степлер,1.0,500.71,500.71,293.77
2025-09-10,S04,Санкт-Петербург,Канцтовары,Степлер,1.0,449.34,449.34,263.27
2023-11-14,S06,Казань,Электроника,Смартфон,9.0,27924.77,251322.93,199658.17
2023-02-11,S05,Санкт-Петербург,Канцтовары,Набор ручек,4.0,347.8,1391.2,602.6
2024-12-10,S05,Санкт-Петербург,Электроника,Смартфон,1.0,27378.1,27378.1,22029.28
2024-07-09,S10,Самара,Бытовая техника,Чайник,1.0,3128.78,3128.78,2332.45
2024-09-15,S05,Санкт-Петербург,Одежда,Футболка,1.0,1755.55,1755.55,934.13
2023-03-31,S10,Самара,Канцтовары,Калькулятор,7.0,1347.12,9429.84,5134.14
2024-06-30,S02,Москва,Канцтовары,Ежедневник,5.0,690.91,3454.55,1404.88
